Freq1,Freq2,Freq3,Amp1,Amp2,Amp3,Gap1,Gap2,Label
0.244141,458.496094,169.677734,0.002095,0.001862,0.001252,458.251953,-288.818359,Happy
408.935547,330.810547,344.238281,0.022643,0.003629,0.002727,-78.125,13.427734,Happy
79.589844,96.679688,387.207031,0.003962,0.001215,0.000907,17.089844,290.527344,Happy
58.59375,38.085938,60.302734,250935.932887,55074.335613,12149.23221,-20.507812,22.216797,Happy
277.34375,262.207031,203.369141,0.060145,0.027782,0.01897,-15.136719,-58.837891,Happy
87.402344,499.755859,291.259766,0.003279,0.00262,0.001253,412.353516,-208.496094,Happy
372.070312,352.294922,322.509766,0.002693,0.001913,0.001559,-19.775391,-29.785156,Happy
123.046875,145.996094,134.765625,0.010065,0.008205,0.007674,22.949219,-11.230469,Happy
0.244141,203.125,362.548828,0.00115,0.000802,0.000609,202.880859,159.423828,Happy
353.515625,16.845703,250.976562,0.000304,0.000301,0.000223,-336.669922,234.130859,Happy
261.474609,491.455078,412.353516,3.599444,1.119591,0.378796,229.980469,-79.101562,Happy
248.046875,119.140625,275.390625,0.005513,0.003689,0.001953,-128.90625,156.25,Happy
367.919922,374.023438,361.816406,12.704428,0.606664,0.570905,6.103516,-12.207031,Happy
226.074219,254.638672,384.521484,0.038283,0.018347,0.009078,28.564453,129.882812,Happy
467.041016,422.119141,427.734375,55183.831129,24918.558097,2163.510049,-44.921875,5.615234,Happy
21.484375,261.962891,23.193359,6054.133955,1091.373245,314.392065,240.478516,-238.769531,Happy
351.318359,243.896484,42.480469,0.002118,0.002035,0.001905,-107.421875,-201.416016,Happy
234.863281,245.605469,224.121094,5.387955,0.268006,0.226858,10.742188,-21.484375,Happy
0.244141,17.822266,422.119141,0.006492,0.002013,0.000799,17.578125,404.296875,Happy
0.244141,430.664062,64.941406,0.003851,0.0005,0.000378,430.419922,-365.722656,Happy
429.6875,132.8125,296.875,17.862357,5.868194,5.826803,-296.875,164.0625,Sad
378.90625,437.5,308.59375,3.167111,2.077788,1.710053,58.59375,-128.90625,Sad
74.21875,417.96875,109.375,2.027696,1.454988,1.401078,343.75,-308.59375,Sad
3.90625,31.25,109.375,0.973419,0.812563,0.737855,27.34375,78.125,Sad
70.3125,320.3125,359.375,1.551017,1.473893,1.412036,250,39.0625,Sad
335.9375,62.5,3.90625,1.276279,1.236201,1.049156,-273.4375,-58.59375,Sad
253.90625,207.03125,285.15625,8.226584,2.226175,1.97367,-46.875,78.125,Sad
171.875,19.53125,3.90625,0.77556,0.704291,0.652433,-152.34375,-15.625,Sad
218.75,238.28125,382.8125,1.076701,1.04596,1.007402,19.53125,144.53125,Sad
437.5,300.78125,27.34375,805.278597,485.794741,112.762661,-136.71875,-273.4375,Stressed
246.09375,234.375,261.71875,525.76977,28.059585,22.251151,-11.71875,27.34375,Stressed
203.125,27.34375,488.28125,38.551267,11.430549,2.962471,-175.78125,460.9375,Stressed
269.53125,394.53125,218.75,1.154941,0.697233,0.19097,125,-175.78125,Stressed
145.019531,80.078125,213.378906,0.77077,0.06527,0.062508,-64.941406,133.300781,Relaxed
257.324219,236.816406,277.34375,114327.934782,5460.429479,5379.44686,-20.507812,40.527344,Relaxed
30.761719,54.6875,290.039062,137.963335,33.428558,28.370775,23.925781,235.351562,Relaxed
415.039062,0.488281,339.355469,10.964335,2.672465,1.359501,-414.550781,338.867188,Relaxed
490.234375,84.472656,121.09375,0.100859,0.073329,0.059623,-405.761719,36.621094,Relaxed
260.742188,271.972656,135.253906,0.236084,0.084638,0.06761,11.230469,-136.71875,Relaxed
457.03125,354.003906,433.59375,12.015709,2.968938,0.720031,-103.027344,79.589844,Relaxed
345.703125,57.617188,48.339844,0.31661,0.23204,0.191575,-288.085938,-9.277344,Relaxed
183.105469,196.289062,366.699219,0.101426,0.021816,0.017212,13.183594,170.410156,Relaxed
301.757812,55.664062,437.011719,1064.390321,447.651251,154.028563,-246.09375,381.347656,Relaxed
133.789062,412.597656,487.792969,0.010295,0.008099,0.007585,278.808594,75.195312,Relaxed
354.003906,397.949219,249.511719,0.030982,0.019578,0.01744,43.945312,-148.4375,Relaxed
87.890625,223.144531,91.308594,3251.506836,518.610457,151.94842,135.253906,-131.835938,Relaxed
125.976562,25.390625,438.964844,0.066078,0.023242,0.017534,-100.585938,413.574219,Relaxed
402.34375,368.652344,453.613281,0.021011,0.012332,0.012017,-33.691406,84.960938,Relaxed
205.078125,499.511719,383.789062,0.009435,0.003843,0.003838,294.433594,-115.722656,Relaxed
464.355469,142.089844,251.464844,0.02031,0.018334,0.010485,-322.265625,109.375,Relaxed
32.714844,34.179688,31.25,245854.916914,12474.729473,8420.277457,1.464844,-2.929688,Relaxed
486.328125,480.46875,133.300781,918412.991389,58535.565794,50435.579796,-5.859375,-347.167969,Relaxed
285.15625,469.726562,398.925781,0.015683,0.008877,0.008548,184.570312,-70.800781,Relaxed
499.511719,156.738281,241.699219,0.005907,0.00475,0.004212,-342.773438,84.960938,Relaxed
66.40625,145.019531,321.777344,0.479611,0.212472,0.19657,78.613281,176.757812,Relaxed
454.589844,315.917969,448.730469,12805.22116,2931.255851,631.759008,-138.671875,132.8125,Relaxed
187.011719,174.316406,192.871094,83.365213,22.185358,5.197186,-12.695312,18.554688,Relaxed
281.25,466.796875,106.933594,0.015247,0.013428,0.011456,185.546875,-359.863281,Relaxed
335.9375,348.632812,198.242188,0.031848,0.019147,0.01292,12.695312,-150.390625,Relaxed
222.65625,123.535156,0.488281,0.046671,0.01996,0.01117,-99.121094,-123.046875,Relaxed
312.988281,393.066406,416.015625,3.699843,1.8518,0.893888,80.078125,22.949219,Relaxed
185.058594,241.699219,427.734375,0.012412,0.005358,0.004336,56.640625,186.035156,Relaxed
451.660156,425.78125,499.511719,0.128366,0.021127,0.011782,-25.878906,73.730469,Relaxed
206.542969,224.609375,267.578125,0.009112,0.006694,0.006455,18.066406,42.96875,Relaxed
362.304688,462.402344,437.988281,0.015405,0.014615,0.012412,100.097656,-24.414062,Relaxed
414.0625,437.011719,249.511719,4.606983,0.805573,0.451699,22.949219,-187.5,Relaxed
418.268798,273.724701,35.836418,621.119388,160.464227,98.938277,-116.771493,-106.782935,Stressed
268.056613,297.984953,246.786335,371.50309,14.201002,19.692896,93.627952,-106.696956,Stressed
381.642506,197.961241,82.995977,383.746024,13.732417,96.540074,-174.866482,-56.804185,Stressed
258.240743,307.317394,243.547277,108.655626,17.753933,4.265642,123.539241,-143.069325,Stressed
