Freq1,Freq2,Freq3,Amp1,Amp2,Amp3,Gap1,Gap2,Label
265.625,3.90625,78.125,0.878275,0.729038,0.592758,-261.71875,74.21875,Sad
226.5625,265.625,214.84375,34340.228116,2044.986259,1789.416509,39.0625,-50.78125,Sad
235.107422,202.636719,241.699219,25815.334031,22744.788535,1659.749566,-32.470703,39.0625,Stressed
279.541016,264.160156,294.921875,35.220346,1.76183,1.560648,-15.380859,30.761719,Stressed
202.392578,416.503906,209.960938,0.20212,0.091078,0.0135,214.111328,-206.542969,Stressed
51.757812,55.664062,47.851562,48002.680207,2416.026631,2098.637444,3.90625,-7.8125,Stressed
405.029297,401.367188,408.691406,196564.612631,9484.260691,8894.964658,-3.662109,7.324219,Stressed
370.361328,254.394531,336.181641,1635.086789,173.717446,101.344351,-115.966797,81.787109,Stressed
123.779297,139.648438,107.666016,3252.324295,169.316123,137.375294,15.869141,-31.982422,Stressed
332.03125,360.107422,105.224609,0.003419,0.003304,0.001946,28.076172,-254.882812,Stressed
328.857422,324.21875,333.740234,98720.598272,4732.722705,4547.882638,-4.638672,9.521484,Stressed
66.650391,405.273438,135.742188,0.009994,0.005749,0.004886,338.623047,-269.53125,Stressed
477.050781,250.488281,225.585938,143655.261851,42906.37463,22165.384643,-226.5625,-24.902344,Stressed
389.160156,212.646484,452.392578,21.021979,17.607593,4.528919,-176.513672,239.746094,Stressed
385.986328,427.978516,344.238281,0.000383,0.000342,0.000312,41.992188,-83.740234,Stressed
53.955078,297.607422,459.716797,4.023504,0.510222,0.447855,243.652344,162.109375,Stressed
375.976562,364.501953,387.451172,4860.276981,243.29193,214.368044,-11.474609,22.949219,Stressed
121.826172,274.414062,396.728516,0.25798,0.208243,0.132284,152.587891,122.314453,Stressed
484.375,317.871094,480.957031,90.761273,8.134206,3.88205,-166.503906,163.085938,Stressed
404.785156,82.03125,484.130859,0.035882,0.021701,0.018962,-322.753906,402.099609,Stressed
374.267578,366.210938,250.732422,0.313999,0.049195,0.041908,-8.056641,-115.478516,Stressed
319.580078,304.931641,334.228516,1944213.616651,94937.606991,88768.416051,-14.648438,29.296875,Stressed
172.851562,155.273438,213.867188,4.894206,0.247686,0.235127,-17.578125,58.59375,Stressed
43.701172,58.59375,69.824219,1.962965,0.139997,0.065082,14.892578,11.230469,Stressed
437.255859,13.427734,137.695312,1.48786,0.345234,0.265311,-423.828125,124.267578,Stressed
326.171875,133.544922,333.740234,103.79597,96.30096,5.588626,-192.626953,200.195312,Stressed
360.107422,351.806641,133.789062,0.64037,0.217198,0.159204,-8.300781,-218.017578,Stressed
385.986328,171.142578,152.099609,0.019,0.017192,0.001678,-214.84375,-19.042969,Stressed
273.925781,464.355469,353.271484,0.121366,0.058659,0.055234,190.429688,-111.083984,Stressed
414.550781,407.714844,421.630859,1709.431496,88.855012,72.25224,-6.835938,13.916016,Stressed
163.818359,189.697266,137.695312,17076.642669,890.452515,731.996338,25.878906,-52.001953,Stressed
435.546875,380.859375,449.707031,0.093197,0.009154,0.009097,-54.6875,68.847656,Stressed
398.681641,389.892578,407.470703,197033.982134,9576.171617,8887.388127,-8.789062,17.578125,Stressed
140.380859,152.587891,127.929688,1.943135,0.116061,0.080042,12.207031,-24.658203,Stressed
455.078125,81.787109,478.515625,3.400329,1.002773,0.397538,-373.291016,396.728516,Stressed
164.0625,468.75,428.955078,46.864907,14.351371,12.528237,304.6875,-39.794922,Stressed
215.820312,243.652344,187.744141,133.158931,6.304889,6.175712,27.832031,-55.908203,Stressed
173.339844,383.056641,334.960938,0.243427,0.119261,0.058513,209.716797,-48.095703,Stressed
300.78125,288.330078,313.476562,232.474084,11.242229,10.669713,-12.451172,25.146484,Stressed
286.132812,427.001953,381.591797,17.848786,14.931697,8.630345,140.869141,-45.410156,Stressed
472.412109,180.419922,471.679688,3025154.216344,96888.817114,86602.20761,-291.992188,291.259766,Stressed
381.103516,404.541016,90.087891,0.005847,0.001601,0.001529,23.4375,-314.453125,Stressed
