Freq1,Freq2,Freq3,Amp1,Amp2,Amp3,Gap1,Gap2,Label
27.34375,66.40625,50.78125,301.281171,31.597284,21.585413,39.0625,-15.625,Happy
375,355.46875,398.4375,71396.525694,3834.25535,3028.48979,-19.53125,42.96875,Happy
190.917969,226.5625,55.664062,14171.439946,3889.090818,1900.329585,35.644531,-170.898438,Sad
280.761719,273.925781,287.597656,192819.516481,9084.043618,8938.311334,-6.835938,13.671875,Sad
386.71875,419.921875,382.324219,12003.940742,873.866653,637.351152,33.203125,-37.597656,Sad
163.085938,277.832031,17.578125,1513.165462,1328.577969,771.842816,114.746094,-260.253906,Sad
363.28125,37.597656,269.53125,4.074348,2.314676,0.414609,-325.683594,231.933594,Sad
82.519531,146.972656,87.890625,608882.399286,39372.721957,29041.745642,64.453125,-59.082031,Sad
355.46875,335.9375,378.90625,5138.014445,266.330339,196.526197,-19.53125,42.96875,Stressed
3.90625,15.625,27.34375,1636.052581,111.825969,37.240972,11.71875,11.71875,Stressed
425.78125,35.15625,308.59375,0.921718,0.812199,0.505049,-390.625,273.4375,Stressed
277.34375,292.96875,308.59375,3.019489,1.956079,1.424848,15.625,15.625,Stressed
453.125,300.78125,54.6875,39.499069,36.468141,14.674456,-152.34375,-246.09375,Stressed
54.6875,74.21875,35.15625,142.236722,10.916875,5.038788,19.53125,-39.0625,Stressed
449.21875,171.875,421.875,319.33335,69.487759,18.982862,-277.34375,250,Stressed
21.484375,27.832031,15.625,392145.718638,22829.056001,12532.639841,6.347656,-12.207031,Relaxed
25.390625,258.789062,36.621094,4.742059,0.383936,0.303169,233.398438,-222.167969,Relaxed
278.320312,28.320312,368.164062,37.950939,18.796501,9.868827,-250,339.84375,Relaxed
462.890625,442.871094,428.222656,27.543468,1.855534,0.823294,-20.019531,-14.648438,Relaxed
459.472656,216.308594,446.777344,8.449161,7.926607,0.500858,-243.164062,230.46875,Relaxed
13.671875,214.84375,295.410156,361.034482,288.445476,166.15657,201.171875,80.566406,Relaxed
27.34375,35.15625,19.53125,104481.967258,6156.631739,3442.618158,7.8125,-15.625,Relaxed
61.035156,70.3125,78.125,6.032385,4.07165,0.549108,9.277344,7.8125,Relaxed
21.972656,258.789062,77.148438,0.007386,0.006814,0.002517,236.816406,-181.640625,Relaxed
480.957031,145.507812,244.628906,6891.546734,1119.231948,983.023081,-335.449219,99.121094,Relaxed
150.878906,177.734375,124.023438,19756.749434,1007.012054,856.586875,26.855469,-53.710938,Relaxed
405.761719,0.488281,129.394531,0.008453,0.002308,0.002191,-405.273438,128.90625,Relaxed
127.441406,479.492188,114.257812,10.863493,6.547897,1.893587,352.050781,-365.234375,Relaxed
178.222656,243.652344,229.980469,126.281007,44.417837,41.370771,65.429688,-13.671875,Relaxed
475.585938,442.382812,472.167969,26648.992135,9805.241047,8458.627349,-33.203125,29.785156,Relaxed
286.132812,265.136719,446.289062,0.068905,0.010658,0.006152,-20.996094,181.152344,Relaxed
10.742188,14.160156,7.8125,902.116483,50.980085,30.571259,3.417969,-6.347656,Relaxed
69.335938,439.453125,292.96875,0.114266,0.041446,0.016985,370.117188,-146.484375,Relaxed
472.167969,463.378906,171.875,1892.8477,113.06614,95.719377,-8.789062,-291.503906,Relaxed
90.332031,110.351562,18.066406,0.03686,0.003451,0.003412,20.019531,-92.285156,Relaxed
158.203125,203.125,228.515625,2320.647056,1216.140497,200.158077,44.921875,25.390625,Relaxed
162.597656,125,175.292969,4378.663654,1305.136709,285.097924,-37.597656,50.292969,Relaxed
114.746094,134.277344,95.703125,0.046085,0.017289,0.004317,19.53125,-38.574219,Relaxed
354.980469,403.320312,364.257812,2.017707,0.995458,0.158521,48.339844,-39.0625,Relaxed
29.785156,309.082031,159.179688,66.119223,45.237629,32.544941,279.296875,-149.902344,Relaxed
144.53125,160.15625,128.417969,153.556937,7.806315,6.723141,15.625,-31.738281,Relaxed
107.421875,132.8125,82.03125,488.137535,28.061848,17.736321,25.390625,-50.78125,Relaxed
436.035156,454.589844,14.648438,101.924316,71.813531,21.710546,18.554688,-439.941406,Relaxed
44.433594,57.128906,31.738281,4906.19918,271.540376,168.89122,12.695312,-25.390625,Relaxed
370.117188,344.238281,396.484375,1.714598,0.090261,0.070163,-25.878906,52.246094,Relaxed
117.1875,141.113281,113.28125,368.366718,40.264986,17.950316,23.925781,-27.832031,Relaxed
62.273892,184.181818,63.378707,47143.608669,2734.297062,480.848565,29.712223,16.840175,Happy
353.126216,181.214458,171.598065,21207.337765,1957.581335,370.287358,-6.086087,23.040588,Happy
292.144717,246.773312,356.462515,32309.668863,50.049809,2584.230385,37.690348,25.684177,Happy
207.524145,198.058376,197.804987,56828.147052,1463.815927,2473.093232,-18.90521,33.532618,Happy
205.512354,318.880666,353.16963,56731.291124,618.516003,1806.060382,36.123429,12.454346,Happy
361.675416,184.234125,170.662302,62876.539678,1353.109538,68.725252,-7.417724,21.016631,Happy
