Freq1,Freq2,Freq3,Amp1,Amp2,Amp3,Gap1,Gap2,Label
69.335938,83.496094,55.664062,41.271022,2.399798,1.358588,14.160156,-27.832031,Happy
384.277344,15.625,373.535156,9.315251,4.42733,0.496805,-368.652344,357.910156,Happy
43.457031,351.5625,164.550781,12570.025666,3806.188928,3296.87948,308.105469,-187.011719,Happy
13.671875,441.40625,83.496094,192.957292,165.076442,157.902924,427.734375,-357.910156,Happy
311.035156,389.160156,303.222656,88.620644,39.614593,5.048945,78.125,-85.9375,Happy
438.476562,419.921875,406.25,0.604494,0.038231,0.023666,-18.554688,-13.671875,Happy
458.984375,356.445312,57.128906,0.01283,0.003622,0.002674,-102.539062,-299.316406,Happy
310.058594,121.582031,428.710938,0.019889,0.011448,0.006122,-188.476562,307.128906,Happy
250,231.933594,363.769531,21946.849899,1127.773129,1120.388952,-18.066406,131.835938,Happy
52.246094,375,493.164062,1314.681992,311.615426,298.405416,322.753906,118.164062,Happy
470.703125,460.449219,481.445312,13130.177706,768.388144,388.718661,-10.253906,20.996094,Happy
480.46875,458.007812,440.429688,5.325102,0.511016,0.191409,-22.460938,-17.578125,Happy
113.769531,304.6875,250,295.913283,75.519609,56.24312,190.917969,-54.6875,Happy
125,349.121094,318.847656,335.143662,66.491057,59.302655,224.121094,-30.273438,Happy
222.167969,230.957031,213.378906,4634.87229,223.107614,214.568435,8.789062,-17.578125,Happy
474.609375,126.953125,333.984375,1199.77483,756.329879,574.83854,-347.65625,207.03125,Stressed
91.796875,107.421875,119.140625,379.843485,24.474769,11.187378,15.625,11.71875,Stressed
421.875,414.0625,427.734375,2996.947238,160.124464,152.227427,-7.8125,13.671875,Stressed
246.09375,257.8125,232.421875,479870.420767,22660.382155,21586.682257,11.71875,-25.390625,Stressed
427.734375,412.109375,445.3125,14.464102,0.849156,0.565126,-15.625,33.203125,Stressed
31.25,39.0625,21.484375,5539.073025,280.686725,204.011132,7.8125,-17.578125,Stressed
148.925781,126.953125,200.195312,0.483713,0.217581,0.199671,-21.972656,73.242188,Relaxed
191.894531,313.476562,177.734375,6.499332,0.388042,0.310521,121.582031,-135.742188,Relaxed
345.703125,318.847656,443.847656,7.858992,0.507636,0.323635,-26.855469,125,Relaxed
458.984375,34.179688,267.089844,507.661618,135.298168,100.986639,-424.804688,232.910156,Relaxed
384.277344,159.667969,312.5,828.082932,491.86172,405.699505,-224.609375,152.832031,Relaxed
430.664062,288.085938,344.726562,20504.785515,10698.799044,8312.29271,-142.578125,56.640625,Relaxed
301.757812,397.460938,296.875,6495.358099,5758.996225,5617.176106,95.703125,-100.585938,Relaxed
13.671875,195.3125,329.101562,19564.197977,6335.148257,3978.652569,181.640625,133.789062,Relaxed
409.667969,161.621094,228.515625,36954.932313,3984.679759,3967.350044,-248.046875,66.894531,Relaxed
121.582031,174.804688,117.1875,5449.596532,746.063298,256.155979,53.222656,-57.617188,Relaxed
446.777344,413.085938,427.734375,0.141028,0.011202,0.008144,-33.691406,14.648438,Relaxed
144.53125,156.738281,73.242188,0.487178,0.030148,0.020985,12.207031,-83.496094,Relaxed
146.972656,353.027344,223.632812,5.439984,3.113025,3.083067,206.054688,-129.394531,Relaxed
293.945312,86.425781,421.875,80.168721,46.943508,39.481358,-207.519531,335.449219,Relaxed
359.863281,30.273438,170.898438,23.499397,15.976893,1.29986,-329.589844,140.625,Relaxed
227.539062,155.273438,389.648438,86.401836,12.644453,8.466312,-72.265625,234.375,Relaxed
62.988281,415.039062,432.128906,31.135544,19.74961,11.92329,352.050781,17.089844,Relaxed
333.496094,267.578125,350.585938,0.056398,0.01108,0.008775,-65.917969,83.007812,Relaxed
282.226562,168.945312,451.171875,10.174707,6.926931,4.206931,-113.28125,282.226562,Relaxed
44.921875,50.78125,39.0625,1406073.652087,73722.058721,57159.270203,5.859375,-11.71875,Relaxed
34.667969,365.234375,492.675781,42.227749,3.114299,2.712834,330.566406,127.441406,Relaxed
250,263.671875,236.328125,686.431066,33.414375,31.249223,13.671875,-27.34375,Relaxed
74.707031,435.546875,256.347656,0.080808,0.039374,0.029523,360.839844,-179.199219,Relaxed
191.894531,457.519531,205.078125,1640.092441,346.220236,192.551622,265.625,-252.441406,Relaxed
75.195312,351.074219,52.246094,0.00968,0.007176,0.006484,275.878906,-298.828125,Relaxed
436.146972,118.995316,326.19943,659.548928,236.171451,488.748603,-289.684535,98.814,Stressed
401.107194,229.211664,226.382517,1149.421247,93.179119,27.543382,-2.434435,13.007603,Stressed
426.337938,412.843804,443.190169,1654.178433,159.351575,22.97269,-7.995454,27.441601,Stressed
171.764578,175.916562,167.047236,381616.306418,8549.97667,17601.535377,11.760486,-19.414408,Stressed
263.959796,373.543557,402.842083,89.833058,20.82829,4.883505,14.057495,22.01451,Stressed
39.484293,168.64546,159.685057,62382.487473,14882.916701,21251.46186,8.620068,-20.505074,Stressed
