Freq1,Freq2,Freq3,Amp1,Amp2,Amp3,Gap1,Gap2,Label
55.664062,444.335938,186.035156,1.132109,0.438812,0.11546,388.671875,-258.300781,Happy
458.984375,354.492188,456.542969,138914.474856,98272.837454,6658.83216,-104.492188,102.050781,Happy
70.800781,83.496094,58.105469,27633.509926,1501.771546,1084.290872,12.695312,-25.390625,Happy
260.742188,279.296875,233.886719,0.249893,0.04034,0.034278,18.554688,-45.410156,Happy
39.0625,64.941406,83.984375,14.219057,1.09522,0.467965,25.878906,19.042969,Happy
247.070312,371.09375,144.53125,29.345627,5.671573,3.663714,124.023438,-226.5625,Happy
224.121094,220.703125,227.539062,79462.482061,3617.482507,3586.454559,-3.417969,6.835938,Happy
270.507812,9.277344,7.324219,5834.167053,5246.815545,2948.08392,-261.230469,-1.953125,Happy
282.226562,391.113281,315.917969,985.519751,664.779274,601.316211,108.886719,-75.195312,Happy
172.363281,107.910156,193.847656,7.741388,0.895986,0.439685,-64.453125,85.9375,Happy
51.269531,313.964844,124.023438,1213.835909,1131.494761,157.045439,262.695312,-189.941406,Happy
52.246094,105.46875,61.523438,1447.147932,235.074577,68.434066,53.222656,-43.945312,Happy
163.085938,50.78125,178.710938,8340.85097,4971.07539,2177.005957,-112.304688,127.929688,Sad
10.742188,445.800781,376.464844,300.227111,76.287627,64.413829,435.058594,-69.335938,Sad
39.550781,23.4375,41.503906,2439601.915606,191336.526342,104549.228517,-16.113281,18.066406,Sad
492.675781,349.121094,110.839844,43.791925,31.821364,28.73025,-143.554688,-238.28125,Sad
235.351562,0.488281,185.058594,0.017572,0.005427,0.003218,-234.863281,184.570312,Sad
127.929688,137.695312,117.675781,5076.319436,249.050807,228.259891,9.765625,-20.019531,Sad
85.449219,108.886719,62.011719,5.096799,0.338608,0.323431,23.4375,-46.875,Sad
178.222656,465.332031,445.3125,5.324799,1.942639,0.524871,287.109375,-20.019531,Sad
313.964844,71.777344,294.433594,0.525607,0.123022,0.029974,-242.1875,222.65625,Sad
19.53125,21.484375,18.066406,160400.883677,8293.308689,5138.064839,1.953125,-3.417969,Sad
