Freq1,Freq2,Freq3,Amp1,Amp2,Amp3,Gap1,Gap2,Label
402.34375,410.15625,386.71875,63339.571701,3033.726091,2079.78505,7.8125,-23.4375,Happy
269.53125,253.90625,441.40625,76761.102135,4203.188966,2687.639443,-15.625,187.5,Happy
78.125,351.5625,160.15625,206668.743525,13105.131601,7317.865854,273.4375,-191.40625,Happy
468.75,453.125,445.3125,12739801.601977,341341.529979,206528.053808,-15.625,-7.8125,Happy
128.90625,203.125,257.8125,0.315132,0.280363,0.268807,74.21875,54.6875,Happy
132.8125,425.78125,62.5,0.091106,0.069234,0.047823,292.96875,-363.28125,Happy
140.625,171.875,410.15625,0.295135,0.242286,0.228595,31.25,238.28125,Happy
351.5625,238.28125,367.1875,1.889822,0.331381,0.126671,-113.28125,128.90625,Happy
300.78125,324.21875,289.0625,0.623332,0.482416,0.480375,23.4375,-35.15625,Happy
242.1875,85.9375,50.78125,0.184684,0.136508,0.127329,-156.25,-35.15625,Happy
496.09375,191.40625,109.375,0.620727,0.292958,0.260294,-304.6875,-82.03125,Happy
308.59375,54.6875,78.125,0.314442,0.262256,0.2445,-253.90625,23.4375,Happy
472.65625,93.75,300.78125,0.322368,0.070078,0.065945,-378.90625,207.03125,Happy
70.3125,390.625,218.75,1.81964,1.765695,1.710797,320.3125,-171.875,Sad
257.8125,476.5625,19.53125,1.827073,1.328784,1.174244,218.75,-457.03125,Stressed
27.34375,58.59375,437.5,0.796165,0.75222,0.722708,31.25,378.90625,Stressed
396.484375,460.9375,162.109375,0.004842,0.004837,0.004024,64.453125,-298.828125,Relaxed
480.46875,490.234375,462.890625,1971111.157741,302231.624919,10185.244252,9.765625,-27.34375,Relaxed
314.453125,382.8125,292.96875,0.070096,0.063416,0.052154,68.359375,-89.84375,Relaxed
345.703125,263.671875,93.75,0.044873,0.030434,0.030133,-82.03125,-169.921875,Relaxed
148.4375,93.75,44.921875,0.080464,0.058825,0.051572,-54.6875,-48.828125,Relaxed
205.078125,373.046875,134.765625,0.042702,0.041675,0.038487,167.96875,-238.28125,Relaxed
480.46875,464.84375,453.125,2219.220499,175.625116,74.230193,-15.625,-11.71875,Relaxed
287.109375,212.890625,66.40625,0.061435,0.06033,0.045474,-74.21875,-146.484375,Relaxed
199.21875,13.671875,101.5625,0.037359,0.033605,0.026299,-185.546875,87.890625,Relaxed
48.828125,476.5625,457.03125,0.034092,0.031896,0.027998,427.734375,-19.53125,Relaxed
289.0625,449.21875,246.09375,0.035607,0.031175,0.023265,160.15625,-203.125,Relaxed
