Freq1,Freq2,Freq3,Amp1,Amp2,Amp3,Gap1,Gap2,Label
351.5625,238.28125,367.1875,1.663904,0.291766,0.111528,-113.28125,128.90625,Happy
308.59375,54.6875,78.125,0.276852,0.230904,0.215271,-253.90625,23.4375,Happy
66.40625,187.5,472.65625,0.121764,0.106605,0.104643,121.09375,285.15625,Happy
128.90625,449.21875,195.3125,147.475889,2.668264,2.638924,320.3125,-253.90625,Happy
58.59375,257.8125,85.9375,0.663318,0.449823,0.390761,199.21875,-171.875,Happy
193.359375,217.773438,168.945312,8.70421,0.50443,0.46876,24.414062,-48.828125,Sad
271.484375,57.617188,250.976562,28.79625,5.367307,1.487247,-213.867188,193.359375,Sad
470.703125,183.59375,435.546875,73.049378,30.726186,6.346207,-287.109375,251.953125,Sad
359.375,218.75,456.054688,0.002101,0.001621,0.001323,-140.625,237.304688,Sad
499.023438,231.445312,83.007812,0.000833,0.000219,0.000211,-267.578125,-148.4375,Sad
186.523438,108.398438,268.554688,0.053118,0.036352,0.020929,-78.125,160.15625,Sad
276.367188,0,0,0.000034,0,0,-276.367188,0,Sad
250,499.023438,202.148438,0.137573,0.04136,0.019741,249.023438,-296.875,Sad
311.523438,88.867188,279.296875,13.882795,2.759842,0.773423,-222.65625,190.429688,Sad
46.875,10.742188,378.90625,3834.301558,747.14138,518.066523,-36.132812,368.164062,Sad
342.773438,355.46875,330.078125,2.342411,0.181621,0.175168,12.695312,-25.390625,Sad
364.257812,380.859375,155.273438,0.045281,0.033519,0.025371,16.601562,-225.585938,Sad
234.375,447.265625,203.125,1.17892,0.123111,0.074945,212.890625,-244.140625,Stressed
312.5,216.796875,126.953125,0.000865,0.00058,0.000347,-95.703125,-89.84375,Stressed
443.359375,39.0625,492.1875,0.244808,0.202134,0.16599,-404.296875,453.125,Stressed
87.890625,97.65625,78.125,944019.340985,8866.500416,5477.177985,9.765625,-19.53125,Stressed
218.75,244.140625,191.40625,103904.645706,5072.961349,4870.549219,25.390625,-52.734375,Relaxed
482.421875,298.828125,80.078125,4.062806,2.717424,1.19804,-183.59375,-218.75,Relaxed
349.609375,330.078125,121.09375,1.647198,1.229727,0.744796,-19.53125,-208.984375,Relaxed
285.15625,259.765625,394.53125,107.189041,6.07673,4.805168,-25.390625,134.765625,Relaxed
314.453125,287.109375,341.796875,32.983465,1.657597,1.619814,-27.34375,54.6875,Relaxed
423.828125,332.03125,31.25,2.670442,1.073781,0.773568,-91.796875,-300.78125,Relaxed
185.546875,316.40625,400.390625,2.968482,1.12493,0.776204,130.859375,83.984375,Relaxed
125,292.96875,244.140625,241.268418,34.031733,13.203107,167.96875,-48.828125,Relaxed
132.8125,195.3125,238.28125,9.017312,1.08293,0.845992,62.5,42.96875,Relaxed
460.9375,107.421875,441.40625,0.826644,0.08915,0.070718,-353.515625,333.984375,Relaxed
375,156.25,44.921875,2.055375,0.498613,0.425937,-218.75,-111.328125,Relaxed
82.03125,396.484375,339.84375,0.013912,0.013909,0.011261,314.453125,-56.640625,Relaxed
337.890625,396.484375,443.359375,7.469962,5.951342,3.126496,58.59375,46.875,Relaxed
136.71875,246.09375,427.734375,0.002708,0.002189,0.001777,109.375,181.640625,Relaxed
439.453125,173.828125,490.234375,1849.099112,669.931951,577.724571,-265.625,316.40625,Relaxed
29.296875,74.21875,324.21875,97.048904,31.053878,21.179371,44.921875,250,Relaxed
199.21875,13.671875,101.5625,0.081036,0.072893,0.057046,-185.546875,87.890625,Relaxed
289.0625,449.21875,246.09375,0.077234,0.067622,0.050464,160.15625,-203.125,Relaxed
457.03125,406.25,367.1875,64.457541,5.992465,2.520538,-50.78125,-39.0625,Relaxed
300.78125,58.59375,373.046875,0.067142,0.060978,0.059099,-242.1875,314.453125,Relaxed
101.5625,19.53125,345.703125,0.042701,0.032968,0.031794,-82.03125,326.171875,Relaxed
93.75,173.828125,298.828125,0.290963,0.27185,0.208566,80.078125,125,Relaxed
1.953125,345.703125,304.6875,0.147667,0.121375,0.111933,343.75,-41.015625,Relaxed
353.515625,232.421875,402.34375,0.193479,0.181095,0.154452,-121.09375,169.921875,Relaxed
302.734375,412.109375,279.296875,305389.347127,22424.806023,13510.067239,109.375,-132.8125,Relaxed
242.22447,353.363483,200.364883,0.402738,0.036023,0.063551,163.645835,-158.648998,Stressed
239.290457,308.333149,153.424225,0.34728,0.06264,0.008998,142.079432,-191.663133,Stressed
172.607824,75.623391,128.117679,425015.017898,43.226143,4667.968983,-394.600332,119.897639,Stressed
158.456294,288.037716,150.262533,750577.232136,3339.521673,4465.518219,11.935896,-55.70309,Stressed
322.126987,246.239059,356.996299,1.004651,0.404103,0.154177,-63.413108,-37.748315,Happy
140.211801,211.38519,118.849769,43.561764,1.465387,0.496335,188.5499,-159.579618,Happy
283.602549,219.186105,379.921484,0.816064,0.107503,0.110511,115.605141,174.998445,Happy
236.166067,334.35172,294.501607,117.597038,1.186841,2.172096,315.679806,-192.256853,Happy
92.87215,282.039745,100.179077,30.947211,2.32586,1.304731,314.238419,-214.595166,Happy
